marketplace,operation_id,http_method,host,path,section,scope,safety,summary,pagination,rate_limit,status,implemented_in_baseline,contract_parameters,request_body,replacement,shutdown_date
ozon_seller,SupplyOrderAPI_SupplyOrderPassCreate,POST,api-seller.ozon.ru,/v1/supply-order/pass/create,fbo,seller,write,Указать данные о водителе и автомобиле,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1SupplyOrderPassCreateRequest""}}}",,
ozon_seller,SupplyOrderAPI_SupplyOrderPassStatus,POST,api-seller.ozon.ru,/v1/supply-order/pass/status,FBO,seller,read,Статус ввода данных о водителе и автомобиле,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1SupplyOrderPassStatusRequest""}}}",,
ozon_seller,SupplyOrderAPI_SupplyOrderStatusCounter,POST,api-seller.ozon.ru,/v1/supply-order/status/counter,FBO,seller,read,Количество заявок по статусам,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]",null,,
ozon_seller,SupplyOrderAPI_GetSupplyOrderTimeslots,POST,api-seller.ozon.ru,/v1/supply-order/timeslot/get,FBO,seller,read,Интервалы поставки,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1GetSupplyOrderTimeslotsRequest""}}}",,
ozon_seller,SupplyOrderAPI_GetSupplyOrderTimeslotStatus,POST,api-seller.ozon.ru,/v1/supply-order/timeslot/status,FBO,seller,read,Статус интервала поставки,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1GetSupplyOrderTimeslotStatusRequest""}}}",,
ozon_seller,SupplyOrderAPI_UpdateSupplyOrderTimeslot,POST,api-seller.ozon.ru,/v1/supply-order/timeslot/update,fbo,seller,write,Обновить интервал поставки,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1UpdateSupplyOrderTimeslotRequest""}}}",,
ozon_seller,ArchiveWarehouseFBS,POST,api-seller.ozon.ru,/v1/warehouse/archive,WarehouseAPI,seller,write,Перенести склад в архив,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1ArchiveWarehouseFBSRequest""}}}",,
ozon_seller,WarehouseERFBSAggregatorCreate,POST,api-seller.ozon.ru,/v1/warehouse/erfbs/aggregator/create,rFBSWarehouseSetup,seller,write,Создать склад с методом доставки «Партнёры Ozon»,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1WarehouseERFBSAggregatorCreateRequest""}}}",,
ozon_seller,WarehouseERFBSAggregatorDeliveryMethodUpdate,POST,api-seller.ozon.ru,/v1/warehouse/erfbs/aggregator/delivery-method/update,rFBSWarehouseSetup,seller,write,Обновить метод доставки «Партнёры Ozon»,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1WarehouseERFBSAggregatorDeliveryMethodUpdateRequest""}}}",,
ozon_seller,WarehouseERFBSNonIntegratedCreate,POST,api-seller.ozon.ru,/v1/warehouse/erfbs/non-integrated/create,rFBSWarehouseSetup,seller,write,Создать склад с методом доставки «Вы или сторонняя служба»,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1WarehouseERFBSNonIntegratedCreateRequest""}}}",,
ozon_seller,WarehouseERFBSNonIntegratedDeliveryMethodUpdate,POST,api-seller.ozon.ru,/v1/warehouse/erfbs/non-integrated/delivery-method/update,rFBSWarehouseSetup,seller,write,Обновить метод доставки «Вы или сторонняя служба»,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1WarehouseERFBSNonIntegratedDeliveryMethodUpdateRequest""}}}",,
ozon_seller,WarehouseERFBSUpdate,POST,api-seller.ozon.ru,/v1/warehouse/erfbs/update,rFBSWarehouseSetup,seller,write,Обновить склад,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1WarehouseERFBSUpdateRequest""}}}",,
ozon_seller,SupplyDraftAPI_DraftGetWarehouseFboList,POST,api-seller.ozon.ru,/v1/warehouse/fbo/list,warehouses,seller,write,Поиск точек для отгрузки поставки,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1DraftGetWarehouseFboListRequest""}}}",,
ozon_seller,WarehouseFboSellerList,POST,api-seller.ozon.ru,/v1/warehouse/fbo/seller/list,FboSupplyRequest,seller,read,Получить список складов продавца,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]",null,,
ozon_seller,WarehouseAPI_CreateWarehouseFBS,POST,api-seller.ozon.ru,/v1/warehouse/fbs/create,FBSWarehouseSetup,seller,write,Создать склад,none,,CURRENT,True,[],"{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1CreateWarehouseFBSRequest""}}}",,
ozon_seller,WarehouseAPI_ListDropOffPointsForCreateFBSWarehouse,POST,api-seller.ozon.ru,/v1/warehouse/fbs/create/drop-off/list,FBSWarehouseSetup,seller,write,Получить список drop-off пунктов для создания склада,none,,CURRENT,True,[],"{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1ListDropOffPointsForCreateFBSWarehouseRequest""}}}",,
ozon_seller,WarehouseFbsCreateDropOffTimeslotList,POST,api-seller.ozon.ru,/v1/warehouse/fbs/create/drop-off/timeslot/list,FBSWarehouseSetup,seller,write,Получить список таймслотов для создания склада с отгрузкой drop-off,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1WarehouseFbsCreateDropOffTimeslotListRequest""}}}",,
ozon_seller,WarehouseFbsCreatePickUpTimeslotList,POST,api-seller.ozon.ru,/v1/warehouse/fbs/create/pick-up/timeslot/list,FBSWarehouseSetup,seller,write,Получить список таймслотов для создания склада с отгрузкой pick-up,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1WarehouseFbsCreatePickUpTimeslotListRequest""}}}",,
ozon_seller,WarehouseFBSCreateReturnPointList,POST,api-seller.ozon.ru,/v1/warehouse/fbs/create/return-point/list,FBSWarehouseSetup,seller,write,Получить список пунктов возврата для создания склада,last_id,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1WarehouseFBSCreateReturnPointListRequest""}}}",,
ozon_seller,UpdateWarehouseFBSFirstMile,POST,api-seller.ozon.ru,/v1/warehouse/fbs/first-mile/update,FBSWarehouseSetup,seller,write,Обновить первую милю,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1UpdateWarehouseFBSFirstMileRequest""}}}",,
ozon_seller,WarehouseFbsPickUpCourierCancel,POST,api-seller.ozon.ru,/v1/warehouse/fbs/pickup/courier/cancel,FBSWarehouseSetup,seller,write,Отменить вызов курьера на забор отгрузки pick-up,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1WarehouseFbsPickUpCourierCancelRequest""}}}",,
ozon_seller,WarehouseFbsPickUpCourierCreate,POST,api-seller.ozon.ru,/v1/warehouse/fbs/pickup/courier/create,FBSWarehouseSetup,seller,write,Создать вызов курьера на забор отгрузки pick-up,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1WarehouseFbsPickUpCourierCreateRequest""}}}",,
ozon_seller,WarehouseFbsPickUpHistoryList,POST,api-seller.ozon.ru,/v1/warehouse/fbs/pickup/history/list,FBSWarehouseSetup,seller,read,Получить историю отгрузок курьерам,cursor,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1WarehouseFbsPickUpHistoryListRequest""}}}",,
ozon_seller,WarehouseFbsPickUpPlanningList,POST,api-seller.ozon.ru,/v1/warehouse/fbs/pickup/planning/list,FBSWarehouseSetup,seller,read,Получить список складов для планирования отгрузок курьеру,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]",null,,
ozon_seller,WarehouseFbsReturnMileCheck,POST,api-seller.ozon.ru,/v1/warehouse/fbs/return-mile/check,FBSWarehouseSetup,seller,write,Проверить необходимость установки возвратной мили на склад,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1WarehouseFbsReturnMileCheckRequest""}}}",,
ozon_seller,WarehouseFBSReturnMileInfo,POST,api-seller.ozon.ru,/v1/warehouse/fbs/return-mile/info,FBSWarehouseSetup,seller,read,Получить информацию о возвратной миле,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1WarehouseFBSReturnMileInfoRequest""}}}",,
ozon_seller,UpdateWarehouseFBS,POST,api-seller.ozon.ru,/v1/warehouse/fbs/update,FBSWarehouseSetup,seller,write,Обновить склад,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1UpdateWarehouseFBSRequest""}}}",,
ozon_seller,WarehouseAPI_ListDropOffPointsForUpdateFBSWarehouse,POST,api-seller.ozon.ru,/v1/warehouse/fbs/update/drop-off/list,FBSWarehouseSetup,seller,write,Получить список drop-off пунктов для изменения информации склада,none,,CURRENT,True,[],"{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1ListDropOffPointsForUpdateFBSWarehouseRequest""}}}",,
ozon_seller,WarehouseFbsUpdateDropOffTimeslotList,POST,api-seller.ozon.ru,/v1/warehouse/fbs/update/drop-off/timeslot/list,FBSWarehouseSetup,seller,write,Получить список таймслотов для обновления склада с отгрузкой drop-off,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1WarehouseFbsUpdateDropOffTimeslotListRequest""}}}",,
ozon_seller,WarehouseFbsUpdatePickUpTimeslotList,POST,api-seller.ozon.ru,/v1/warehouse/fbs/update/pick-up/timeslot/list,FBSWarehouseSetup,seller,write,Получить список таймслотов для обновления склада с отгрузкой pick-up,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1WarehouseFbsUpdatePickUpTimeslotListRequest""}}}",,
ozon_seller,WarehouseFBSUpdateReturnPointList,POST,api-seller.ozon.ru,/v1/warehouse/fbs/update/return-point/list,FBSWarehouseSetup,seller,write,Получить список пунктов возврата для обновления склада,last_id,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1WarehouseFBSUpdateReturnPointListRequest""}}}",,
ozon_seller,WarehouseInvalidProductsGet,POST,api-seller.ozon.ru,/v1/warehouse/invalid-products/get,WarehouseAPI,seller,read,Получить список товаров с ограничениями по доставке,last_id,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1WarehouseInvalidProductsGetRequest""}}}",,
ozon_seller,WarehouseAPI_WarehouseList,POST,api-seller.ozon.ru,/v1/warehouse/list,warehouses,seller,read,Список складов,offset,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1WarehouseListRequest""}}}",,
ozon_seller,GetWarehouseFBSOperationStatus,POST,api-seller.ozon.ru,/v1/warehouse/operation/status,WarehouseAPI,seller,read,Получить статус операции,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1GetWarehouseFBSOperationStatusRequest""}}}",,
ozon_seller,WarehouseOZONList,POST,api-seller.ozon.ru,/v1/warehouse/ozon/list,BetaMethod,seller,read,Получить список складов Ozon,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1WarehouseOZONListRequest""}}}",,
ozon_seller,WarehouseRfbsPause,POST,api-seller.ozon.ru,/v1/warehouse/rfbs/pause,BetaMethod,seller,write,Поставить rFBS-склад на паузу,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/warehouse.v1.WarehouseRfbsPauseRequest""}}}",,
ozon_seller,WarehouseRfbsUnpause,POST,api-seller.ozon.ru,/v1/warehouse/rfbs/unpause,BetaMethod,seller,write,Снять rFBS-склад с паузы,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/warehouse.v1.WarehouseRfbsUnpauseRequest""}}}",,
ozon_seller,UnarchiveWarehouseFBS,POST,api-seller.ozon.ru,/v1/warehouse/unarchive,WarehouseAPI,seller,write,Перенести склад из архива,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1UnarchiveWarehouseFBSRequest""}}}",,
ozon_seller,WarehouseWithInvalidProducts,POST,api-seller.ozon.ru,/v1/warehouse/warehouses-with-invalid-products,WarehouseAPI,seller,write,Получить список складов с ограниченными для доставки товарами,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]",null,,
ozon_seller,GetDiscountTaskListV2,POST,api-seller.ozon.ru,/v2/actions/discounts-task/list,BetaMethod,seller,read,Получить список заявок на скидку,last_id,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v2GetDiscountTaskListV2Request""}}}",,
ozon_seller,AnalyticsAPI_AnalyticsGetStockOnWarehousesV2,POST,api-seller.ozon.ru,/v2/analytics/stock_on_warehouses,analytics,seller,read,Отчёт по остаткам и товарам,offset,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/analyticsStockOnWarehouseRequest""}}}",,
ozon_seller,CargoesCreateInfoV2,POST,api-seller.ozon.ru,/v2/cargoes/create/info,FboSupplyRequest,seller,write,Получить информацию по установке грузомест,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v2CargoesCreateInfoV2Request""}}}",,
ozon_seller,CargoesDeleteV2,POST,api-seller.ozon.ru,/v2/cargoes/delete,FBOTransport,seller,UNVERIFIED,Удалить грузоместа и транспортные грузоместа в заявке на поставку,none_or_response_driven,,CURRENT,False,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/cargoes.v2.CargoesDeleteRequest""}}}",,
ozon_seller,CargoesDeleteStatusV2,POST,api-seller.ozon.ru,/v2/cargoes/delete/status,FBOTransport,seller,UNVERIFIED,Получить информацию о статусе удаления грузомест и транспортных грузомест,none_or_response_driven,,CURRENT,False,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/cargoes.v2.CargoesDeleteStatusRequest""}}}",,
ozon_seller,CargoesGetV2,POST,api-seller.ozon.ru,/v2/cargoes/get,FBOTransport,seller,UNVERIFIED,Получить информацию о грузоместах,none_or_response_driven,,CURRENT,False,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/cargoes.v2.CargoesGetRequest""}}}",,
ozon_seller,CarriageAPI_CarriageDeliveryListV2,POST,api-seller.ozon.ru,/v2/carriage/delivery/list,DeliveryFBS,seller,read,Список методов доставки и отгрузок,cursor,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v2CarriageDeliveryListV2Request""}}}",,
ozon_seller,ChatAPI_ChatReadV2,POST,api-seller.ozon.ru,/v2/chat/read,chats,seller,write,Отметить сообщения как прочитанные,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/ChatRead""}}}",,
ozon_seller,DraftClusterList,POST,api-seller.ozon.ru,/v2/cluster/list,BetaMethod,seller,read,Получить информацию о макролокальных кластерах,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]",null,,
ozon_seller,CancellationAPI_ConditionalCancellationApproveV2,POST,api-seller.ozon.ru,/v2/conditional-cancellation/approve,CancellationAPI,seller,write,Подтвердить заявку на отмену rFBS,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v2ConditionalCancellationMoveV2Request""}},""source_ref"":""#/components/requestBodies/v2ConditionalCancellationMoveV2Request""}",,
ozon_seller,CancellationAPI_GetConditionalCancellationListV2,POST,api-seller.ozon.ru,/v2/conditional-cancellation/list,CancellationAPI,seller,write,Получить список заявок на отмену rFBS,last_id,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v2GetConditionalCancellationListV2Request""}}}",,
ozon_seller,CancellationAPI_ConditionalCancellationRejectV2,POST,api-seller.ozon.ru,/v2/conditional-cancellation/reject,CancellationAPI,seller,write,Отклонить заявку на отмену rFBS,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v2ConditionalCancellationMoveV2Request""}},""source_ref"":""#/components/requestBodies/v2ConditionalCancellationMoveV2Request""}",,
ozon_seller,WarehouseAPI_DeliveryMethodListV2,POST,api-seller.ozon.ru,/v2/delivery-method/list,WarehouseAPI,seller,read,Список методов доставки realFBS-склада,cursor,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v2DeliveryMethodListV2Request""}}}",,
ozon_seller,DeliveryCheckout,POST,api-seller.ozon.ru,/v2/delivery/checkout,DeliveryAPI,seller,write,Получить доступные варианты доставки,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/v1DeliveryCheckoutRequest""}}}",,
ozon_seller,DraftCreateInfo,POST,api-seller.ozon.ru,/v2/draft/create/info,FboSupplyRequest,seller,write,Получить информацию о черновике заявки на поставку,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v2DraftCreateInfoRequest""}}}",,
ozon_seller,DraftSupplyCreate,POST,api-seller.ozon.ru,/v2/draft/supply/create,FboSupplyRequest,seller,write,Создать заявку на поставку по черновику,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v2DraftSupplyCreateRequest""}}}",,
ozon_seller,DraftSupplyCreateStatus,POST,api-seller.ozon.ru,/v2/draft/supply/create/status,FboSupplyRequest,seller,write,Получить информацию о создании заявки на поставку,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v2DraftSupplyCreateStatusRequest""}}}",,
ozon_seller,DraftTimeslotInfo,POST,api-seller.ozon.ru,/v2/draft/timeslot/info,FboSupplyRequest,seller,write,Получить список доступных таймслотов,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":false,""content"":{""application/json"":{""$ref"":""#/components/schemas/v2DraftTimeslotInfoRequest""}}}",,
ozon_seller,PostingAPI_FbsPostingDelivered,POST,api-seller.ozon.ru,/v2/fbs/posting/delivered,fbs,seller,write,Изменить статус на «Доставлено»,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/postingFbsPostingDeliveredRequest""}}}",,
ozon_seller,PostingAPI_FbsPostingDelivering,POST,api-seller.ozon.ru,/v2/fbs/posting/delivering,fbs,seller,write,Изменить статус на «Доставляется»,none,,CURRENT,True,"[{""name"":""Client-Id"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}},{""name"":""Api-Key"",""in"":""header"",""required"":true,""schema"":{""type"":""string""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/postingFbsPostingDeliveringRequest""}}}",,
